full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
"@jansen_jsp @prabowo Bang @jansen_jsp , malah saya heran sama abg kenapa politisi sekelas abg masih punya pikiran yg rendahan begini. Tdk ada yg menyerang pk Ps sama  ada pk Anies atau pk Ganjar, yg ada hanya pertanyaan.  PERLU DINGAT!!! Yg namanya debat ya harus begitu bang .""",Bang malah saya heran sama abg kenapa politisi sekelas abg masih punya pikiran yg rendahan begini Tdk ada yg menyerang pk Ps sama ada pk Anies atau pk Ganjar yg ada hanya pertanyaan PERLU DINGAT Yg namanya debat ya harus begitu bang,bang malah saya heran sama abg kenapa politisi sekelas abg masih punya pikiran yg rendahan begini tdk ada yg menyerang pk ps sama ada pk anies atau pk ganjar yg ada hanya pertanyaan perlu dingat yg namanya debat ya harus begitu bang,bang heran abang politisi sekelas abang pikiran rendahan menyerang pakai pas pakai anies pakai ganjar dingat namanya debat ya bang ,ganjar,bang heran abang politis kelas abang pikir rendah serang pakai pas pakai anies pakai ganjar dingat nama debat ya bang,negative
"@abu_waras Dalam hati pak Ganjar, Anies keren juga😀",Dalam hati pak Ganjar Anies keren juga,dalam hati pak ganjar anies keren juga,hati ganjar anies keren ,ganjar,hati ganjar anies keren,positive
@officialinews_ Selalu dukung Pak Ganjar-Mahfud,Selalu dukung Pak Ganjar Mahfud,selalu dukung pak ganjar mahfud,dukung ganjar mahfud ,ganjar,dukung ganjar mahfud,positive
Blitar Kota Bersama Bapak Ganjar https://t.co/wTVLqWwiYS,Blitar Kota Bersama Bapak Ganjar,blitar kota bersama bapak ganjar,blitar kota ganjar ,ganjar,blitar kota ganjar,neutral
@Nikmatul_Sg @ganjarpranowo Keluarga Pakdhe Ganjar emang kerap kali bikin kita iri dgn keharmonisannya 😂,Keluarga Pakdhe Ganjar emang kerap kali bikin kita iri dgn keharmonisannya,keluarga pakdhe ganjar emang kerap kali bikin kita iri dgn keharmonisannya,keluarga pakdhe ganjar kerap kali bikin iri keharmonisannya ,ganjar,keluarga pakdhe ganjar kerap kali bikin iri harmonis,negative
@ganjarpranowo @Afindokuy @mohmahfudmd Bismillah pak ganjar jadi presiden 🥰,Bismillah pak ganjar jadi presiden,bismillah pak ganjar jadi presiden,bismillah ganjar presiden ,ganjar,bismillah ganjar presiden,neutral
@kiki_daliyo pak ganjar memang pemimpin yang mempunyai pengalaman yang luar biasa,pak ganjar memang pemimpin yang mempunyai pengalaman yang luar biasa,pak ganjar memang pemimpin yang mempunyai pengalaman yang luar biasa,ganjar pemimpin pengalaman ,ganjar,ganjar pimpin alam,neutral
Nmr 3 pancen mantap 2024 100% Bapak Ganjar Pemimpin INDONESIA RAYA MERDEKA https://t.co/LzIDatADMK,Nmr pancen mantap Bapak Ganjar Pemimpin INDONESIA RAYA MERDEKA,nmr pancen mantap bapak ganjar pemimpin indonesia raya merdeka,nomor pancen mantap ganjar pemimpin indonesia raya merdeka ,ganjar,nomor pancen mantap ganjar pimpin indonesia raya merdeka,positive
@Generasi_MudaNU Tetap Ganjar dung,Tetap Ganjar dung,tetap ganjar dung,ganjar ,ganjar,ganjar,neutral
Ganjar Pranowo dinilai memiliki komitmen untuk menjadikan Jakarta sebagai pusat inovasi pekerjaan. @muuunyako  GanjarPranowo Presiden2024 https://t.co/iqzj7FvRi1,Ganjar Pranowo dinilai memiliki komitmen untuk menjadikan Jakarta sebagai pusat inovasi pekerjaan Ganjar Pranowo Presiden,ganjar pranowo dinilai memiliki komitmen untuk menjadikan jakarta sebagai pusat inovasi pekerjaan ganjar pranowo presiden,ganjar pranowo dinilai memiliki komitmen menjadikan jakarta pusat inovasi pekerjaan ganjar pranowo presiden ,ganjar,ganjar pranowo nilai milik komitmen jadi jakarta pusat inovasi kerja ganjar pranowo presiden,neutral
"@Miduk17 Agensa tebaf pesona yg ga pernah berhasil,...besok klo sdh jd presiden,...gie taruhan potong telinga ganjar..klo masih.begini....",Agensa tebaf pesona yg ga pernah berhasil besok klo sdh jd presiden gie taruhan potong telinga ganjar klo masih begini,agensa tebaf pesona yg ga pernah berhasil besok klo sdh jd presiden gie taruhan potong telinga ganjar klo masih begini,agensa tebaf pesona berhasil besok kalo presiden gie taruhan potong telinga ganjar kalo ,ganjar,agensa tebaf pesona hasil besok kalo presiden gie taruh potong telinga ganjar kalo,positive
"@ganjarpranowo @mohmahfudmd Pak ganjar adalah harapan rakyat saat ini , semoga bisa jadi pemimpin kita ya pak",Pak ganjar adalah harapan rakyat saat ini semoga bisa jadi pemimpin kita ya pak,pak ganjar adalah harapan rakyat saat ini semoga bisa jadi pemimpin kita ya pak,ganjar harapan rakyat semoga pemimpin ya ,ganjar,ganjar harap rakyat moga pimpin ya,positive
@Dennysiregar7 Percaya pak Ganjar akan bisa mengatasi semua masalah yang ada di Indonesia nantiknya,Percaya pak Ganjar akan bisa mengatasi semua masalah yang ada di Indonesia nantiknya,percaya pak ganjar akan bisa mengatasi semua masalah yang ada di indonesia nantiknya,percaya ganjar mengatasi indonesia nantiknya ,ganjar,percaya ganjar atas indonesia nantiknya,positive
Baiklah....karena pilihan kami tetap Ganjar Mahfud....😊🤟🇮🇩 https://t.co/qnOXnaeRN0,Baiklah karena pilihan kami tetap Ganjar Mahfud,baiklah karena pilihan kami tetap ganjar mahfud,baiklah pilihan ganjar mahfud ,ganjar,baik pilih ganjar mahfud,neutral
"@Melihat_Indo Keren sekali pak ganjar, tenang dan cerdas dalam menjawab pertanyaan lawan",Keren sekali pak ganjar tenang dan cerdas dalam menjawab pertanyaan lawan,keren sekali pak ganjar tenang dan cerdas dalam menjawab pertanyaan lawan,keren ganjar tenang cerdas lawan ,ganjar,keren ganjar tenang cerdas lawan,positive
@ganjarpranowo @Afindokuy @mohmahfudmd Semoga niat tulus pak ganjar bisa berjalan dengan lancar ya,Semoga niat tulus pak ganjar bisa berjalan dengan lancar ya,semoga niat tulus pak ganjar bisa berjalan dengan lancar ya,semoga niat tulus ganjar berjalan lancar ya ,ganjar,moga niat tulus ganjar jalan lancar ya,positive
@KataNadiaaa Dari debat udah bisa menilai lah pak ganjar paling unggul untuk menguasai semuanya,Dari debat udah bisa menilai lah pak ganjar paling unggul untuk menguasai semuanya,dari debat udah bisa menilai lah pak ganjar paling unggul untuk menguasai semuanya,debat menilai ganjar unggul menguasai ,ganjar,debat nilai ganjar unggul kuasa,positive
"Apesih tak, mending urusin tuh koalisi lu. Nasdem dah setengah kopling ke Ganjar. Mending gabung sini hajar bocil sama babysiternya yg gemoy itu",Apesih tak mending urusin tuh koalisi lu Nasdem dah setengah kopling ke Ganjar Mending gabung sini hajar bocil sama babysiternya yg gemoy itu,apesih tak mending urusin tuh koalisi lu nasdem dah setengah kopling ke ganjar mending gabung sini hajar bocil sama babysiternya yg gemoy itu,apesih mending urus tuh koalisi lu nasdem deh kopling ganjar mending gabung hajar bocil babysiternya gemoy ,ganjar,apesih mending urus tuh koalisi lu nasdem deh kopling ganjar mending gabung hajar bocil babysiternya gemoy,negative
@ganjarpranowo @mohmahfudmd Semangat pak ganjar demi indonesia lebih baik lg,Semangat pak ganjar demi indonesia lebih baik lg,semangat pak ganjar demi indonesia lebih baik lg,semangat ganjar indonesia ,ganjar,semangat ganjar indonesia,positive
@ekokuntadhi1 Sudah terbukti bahwa pak ganjar memang pemimpin yang sangat jujur,Sudah terbukti bahwa pak ganjar memang pemimpin yang sangat jujur,sudah terbukti bahwa pak ganjar memang pemimpin yang sangat jujur,terbukti ganjar pemimpin jujur ,ganjar,bukti ganjar pimpin jujur,positive
"@Nikmatul_Sg @ganjarpranowo Mantul keluarga cemara, support system paling baik untuk pak Ganjar",Mantul keluarga cemara support system paling baik untuk pak Ganjar,mantul keluarga cemara support system paling baik untuk pak ganjar,mantul keluarga cemara support system ganjar ,ganjar,mantul keluarga cemara support system ganjar,positive
Keren Aku Juga Ingin Beli Sepatu seperti Punyak Pak Ganjar.  Makasih.,Keren Aku Juga Ingin Beli Sepatu seperti Punyak Pak Ganjar Makasih,keren aku juga ingin beli sepatu seperti punyak pak ganjar makasih,keren beli sepatu punyak ganjar terima kasih ,ganjar,keren beli sepatu punyak ganjar terima kasih,positive
"@ch_chotimah2 @ganjarpranowo @mohmahfudmd orang nadanya tegas dibilang emosian, pada gila nih kayaknya para buzzer ganjar, mending suruh anak mak banteng tuh sahkan RUU perampasan ASET KORUPTOR itu kan visi misi ganjar kan?",orang nadanya tegas dibilang emosian pada gila nih kayaknya para buzzer ganjar mending suruh anak mak banteng tuh sahkan RUU perampasan ASET KORUPTOR itu kan visi misi ganjar kan,orang nadanya tegas dibilang emosian pada gila nih kayaknya para buzzer ganjar mending suruh anak mak banteng tuh sahkan ruu perampasan aset koruptor itu kan visi misi ganjar kan,orang nadanya dibilang emosian gila nih kayaknya buzzer ganjar mending suruh anak mak banteng tuh sahkan ruu perampasan aset koruptor visi misi ganjar ,ganjar,orang nada bilang emosi gila nih kayak buzzer ganjar mending suruh anak mak banteng tuh sahkan ruu ampas aset koruptor visi misi ganjar,positive
@ganjarpranowo @mohmahfudmd Sangatlah betul seperti yg di katakan pak Ganjar pemimpin harus mengayomi rakyat,Sangatlah betul seperti yg di katakan pak Ganjar pemimpin harus mengayomi rakyat,sangatlah betul seperti yg di katakan pak ganjar pemimpin harus mengayomi rakyat,ganjar pemimpin mengayomi rakyat ,ganjar,ganjar pimpin ayom rakyat,neutral
"@ekokuntadhi1 Paling berintegritas berarti bagus dong. Itu yg diharapkan, berarti Ganjar paling berhasil sbg gubernur se Indonesia ..",Paling berintegritas berarti bagus dong Itu yg diharapkan berarti Ganjar paling berhasil sbg gubernur se Indonesia,paling berintegritas berarti bagus dong itu yg diharapkan berarti ganjar paling berhasil sbg gubernur se indonesia,berintegritas bagus diharapkan ganjar berhasil gubernur indonesia ,ganjar,integritas bagus harap ganjar hasil gubernur indonesia,positive
"@Nikmatul_Sg @ganjarpranowo keluarga Pak Ganjar merupakan contoh yang inspiratif bagi keluarga lainnya. Kebersamaan, dukungan, dan kerja sama yang terjalin di antara mereka adalah fondasi yang kuat untuk kebahagiaan dan kesuksesan keluarga.",keluarga Pak Ganjar merupakan contoh yang inspiratif bagi keluarga lainnya Kebersamaan dukungan dan kerja sama yang terjalin di antara mereka adalah fondasi yang kuat untuk kebahagiaan dan kesuksesan keluarga,keluarga pak ganjar merupakan contoh yang inspiratif bagi keluarga lainnya kebersamaan dukungan dan kerja sama yang terjalin di antara mereka adalah fondasi yang kuat untuk kebahagiaan dan kesuksesan keluarga,keluarga ganjar contoh inspiratif keluarga kebersamaan dukungan kerja terjalin fondasi kuat kebahagiaan kesuksesan keluarga ,ganjar,keluarga ganjar contoh inspiratif keluarga sama dukung kerja jalin fondasi kuat bahagia sukses keluarga,positive
@Melihat_Indo Pak Ganjar sangat tenang dan lugas dalam menjawab pertanyaan,Pak Ganjar sangat tenang dan lugas dalam menjawab pertanyaan,pak ganjar sangat tenang dan lugas dalam menjawab pertanyaan,ganjar tenang lugas ,ganjar,ganjar tenang lugas,positive
"Ganjar, pemimpin yang berbasis rakyat, memberikan kepercayaan kepada warga Jakarta untuk bersama-sama membangun lapangan pekerjaan. @Neel170205  GanjarPranowo Presiden2024 https://t.co/jcfwEgaHmq",Ganjar pemimpin yang berbasis rakyat memberikan kepercayaan kepada warga Jakarta untuk bersama sama membangun lapangan pekerjaan Ganjar Pranowo Presiden,ganjar pemimpin yang berbasis rakyat memberikan kepercayaan kepada warga jakarta untuk bersama sama membangun lapangan pekerjaan ganjar pranowo presiden,ganjar pemimpin berbasis rakyat kepercayaan warga jakarta membangun lapangan pekerjaan ganjar pranowo presiden ,ganjar,ganjar pimpin bas rakyat percaya warga jakarta bangun lapang kerja ganjar pranowo presiden,positive
@Hary_Tanoe Ganjar lumayan baik kali ini tapi Anies jauh lebih baik dalam debat capres kemarin.,Ganjar lumayan baik kali ini tapi Anies jauh lebih baik dalam debat capres kemarin,ganjar lumayan baik kali ini tapi anies jauh lebih baik dalam debat capres kemarin,ganjar lumayan kali anies debat capres kemarin ,ganjar,ganjar lumayan kali anies debat capres kemarin,positive
"@Nikmatul_Sg @ganjarpranowo Sehat selalu keluarga pak ganjar , semangat buat indonesia lebih maju lg",Sehat selalu keluarga pak ganjar semangat buat indonesia lebih maju lg,sehat selalu keluarga pak ganjar semangat buat indonesia lebih maju lg,sehat keluarga ganjar semangat indonesia maju ,ganjar,sehat keluarga ganjar semangat indonesia maju,positive
"Siti Atikoh Supriyanti, meminta agar pemeriksaan kesehatan terhadap perempuan dapat dimasifkan lagi #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #SitiAtikoh #SitiAtikohGanjar #AtikohGanjar #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/gqEu0hEuo1",Siti Atikoh Supriyanti meminta agar pemeriksaan kesehatan terhadap perempuan dapat dimasifkan lagi Lanjut GAN Lanjut GA Nsemuakerja Lanjut GA Nsemuamurah Siti Atikoh Siti Atikoh Ganjar Atikoh Ganjar Indonesia Unggul Indonesia Lebih Baik,siti atikoh supriyanti meminta agar pemeriksaan kesehatan terhadap perempuan dapat dimasifkan lagi lanjut gan lanjut ga nsemuakerja lanjut ga nsemuamurah siti atikoh siti atikoh ganjar atikoh ganjar indonesia unggul indonesia lebih baik,siti atikoh supriyanti pemeriksaan kesehatan perempuan dimasifkan gan nsemuakerja nsemuamurah siti atikoh siti atikoh ganjar atikoh ganjar indonesia unggul indonesia ,ganjar,siti atikoh supriyanti periksa sehat perempuan masif gan nsemuakerja nsemuamurah siti atikoh siti atikoh ganjar atikoh ganjar indonesia unggul indonesia,positive
"@PendekarPetir17 @kurawa Ah argumentasi ajah, ganjar/yohanies  gak dihajar juga para kadrun 01 dan atau  03 menghajar PRAGIB, terlebih2 jokowi n kelg dihajar juga, drun drun✌️🇮🇩❤️",Ah argumentasi ajah ganjar yohanies gak dihajar juga para kadrun dan atau menghajar PRAGIB terlebih jokowi n kelg dihajar juga drun drun,ah argumentasi ajah ganjar yohanies gak dihajar juga para kadrun dan atau menghajar pragib terlebih jokowi n kelg dihajar juga drun drun,ah argumentasi ganjar yohanies dihajar kadrun menghajar pragib jokowi n kelg dihajar drun drun ,ganjar,ah argumentasi ganjar yohanies hajar kadrun hajar pragib jokowi n kelg hajar drun drun,neutral
@IDNTimes All in Ganjar Mahfud🤟,All in Ganjar Mahfud,all in ganjar mahfud,all ganjar mahfud ,ganjar,all ganjar mahfud,neutral
"@KataNadiaaa Gue bener² impressed sama Pak Ganjar semalem, ngomongnya to the point dan nyambung banget!",Gue bener impressed sama Pak Ganjar semalem ngomongnya to the point dan nyambung banget,gue bener impressed sama pak ganjar semalem ngomongnya to the point dan nyambung banget,gue impressed ganjar semalem mengomongnya the point menyambung banget ,ganjar,gue impressed ganjar semalem omong the point sambung banget,positive
@Nikmatul_Sg @ganjarpranowo Bener banget memiliki keluarga yg harmonis tentunya sangat berpengaruh thd kinerja yg lebih optimal. Dukung terus Ganjar-Mahfud,Bener banget memiliki keluarga yg harmonis tentunya sangat berpengaruh thd kinerja yg lebih optimal Dukung terus Ganjar Mahfud,bener banget memiliki keluarga yg harmonis tentunya sangat berpengaruh thd kinerja yg lebih optimal dukung terus ganjar mahfud,banget memiliki keluarga harmonis berpengaruh thd kinerja optimal dukung ganjar mahfud ,ganjar,banget milik keluarga harmonis pengaruh thd kerja optimal dukung ganjar mahfud,positive
@ekokuntadhi1 Bukti nyata pak ganjar memang pemimpin yang amanah,Bukti nyata pak ganjar memang pemimpin yang amanah,bukti nyata pak ganjar memang pemimpin yang amanah,bukti nyata ganjar pemimpin amanah ,ganjar,bukti nyata ganjar pimpin amanah,neutral
@Uki23 Kik gimana rasanya? Udah capek2 ngebuzzerin PSI terus nyaleg dikasih nomer 2 nomor satunya kan buat adinda kesayangan bos besar singapur. Kalau menurut gua lu lebih pantes buat di prioritasin PSI. Bukan si ono dah dapet stafsus. Mending balik kesini ki. Kita menangin Ganjar,Kik gimana rasanya Udah capek ngebuzzerin PSI terus nyaleg dikasih nomer nomor satunya kan buat adinda kesayangan bos besar singapur Kalau menurut gua lu lebih pantes buat di prioritasin PSI Bukan si ono dah dapet stafsus Mending balik kesini ki Kita menangin Ganjar,kik gimana rasanya udah capek ngebuzzerin psi terus nyaleg dikasih nomer nomor satunya kan buat adinda kesayangan bos besar singapur kalau menurut gua lu lebih pantes buat di prioritasin psi bukan si ono dah dapet stafsus mending balik kesini ki kita menangin ganjar,kik capek ngebuzzerin psi nyaleg dikasih nomer nomor satunya adinda kesayangan bos singapur gua lu prioritasin psi sih sono deh stafsus mending kesini ki menangin ganjar ,ganjar,kik capek ngebuzzerin psi nyaleg kasih nomer nomor satu adinda sayang bos singapur gua lu prioritasin psi sih sono deh stafsus mending kesini ki menangin ganjar,negative
@kiki_daliyo Pak Ganjar sudah pasti yang terbaik Pak wowo mah jauhhh saking ga punya prestasi bisa nya mengulang ulang isu isu,Pak Ganjar sudah pasti yang terbaik Pak wowo mah jauh saking ga punya prestasi bisa nya mengulang ulang isu isu,pak ganjar sudah pasti yang terbaik pak wowo mah jauh saking ga punya prestasi bisa nya mengulang ulang isu isu,ganjar terbaik wowo mah saking prestasi nya mengulang ulang isu isu ,ganjar,ganjar baik wowo mah saking prestasi nya ulang ulang isu isu,positive
@maryati_24 Pagi 🌄🙋,Pagi,pagi,pagi ,ganjar,pagi,neutral
@Nikmatul_Sg @ganjarpranowo Keluarga Pak Ganjar adalah keluarga yang penuh kebahagiaan,Keluarga Pak Ganjar adalah keluarga yang penuh kebahagiaan,keluarga pak ganjar adalah keluarga yang penuh kebahagiaan,keluarga ganjar keluarga penuh kebahagiaan ,ganjar,keluarga ganjar keluarga penuh bahagia,positive
@KataNadiaaa Makin yakin kalau pak Ganjar lah yang terbaik untuk menjadi Presiden selanjut nya🤟,Makin yakin kalau pak Ganjar lah yang terbaik untuk menjadi Presiden selanjut nya,makin yakin kalau pak ganjar lah yang terbaik untuk menjadi presiden selanjut nya,ganjar terbaik presiden selanjut nya ,ganjar,ganjar baik presiden lanjut nya,positive
