full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
@Zer0Failed @Syafaruddinzein Langganan  Niih...ye Mbah Gemoy ikut kontestan Capres/Cawapres terus sampai yg ke.4 X nya utk pilpres 2024....kalau gagal maning gagal maning Berarti di Takdirkan ubtuk Menjadi Caores/Cawapres saja Se-Umur Hidup....Tape deh Sorry...yaaa ...Sorry yaa Mas Anies..gekgekgek,Langganan Niih ye Mbah Gemoy ikut kontestan Capres Cawapres terus sampai yg ke X nya utk pilpres kalau gagal maning gagal maning Berarti di Takdirkan ubtuk Menjadi Caores Cawapres saja Se Umur Hidup Tape deh Sorry ya Sorry yaa Mas Anies gekgekgek,langganan niih ye mbah gemoy ikut kontestan capres cawapres terus sampai yg ke x nya utk pilpres kalau gagal maning gagal maning berarti di takdirkan ubtuk menjadi caores cawapres saja se umur hidup tape deh sorry ya sorry yaa mas anies gekgekgek,langganan nih ye mbah gemoy kontestan capres cawapres kali nya pilpres gagal maning gagal maning takdirkan ubtuk caores cawapres umur hidup tape deh sorry ya sorry ya mas anies gekgekgek ,anies,langgan nih ye mbah gemoy kontestan capres cawapres kali nya pilpres gagal maning gagal maning takdir ubtuk caores cawapres umur hidup tape deh sorry ya sorry ya mas anies gekgekgek,negative
@OposisiCerdas pak anies sungguh menawan dan sangat terlihat jiwa kepemimpinannya,pak anies sungguh menawan dan sangat terlihat jiwa kepemimpinannya,pak anies sungguh menawan dan sangat terlihat jiwa kepemimpinannya,anies sungguh menawan jiwa kepemimpinannya ,anies,anies sungguh tawan jiwa pimpin,neutral
"@sobat_anies Keahlian penjilat adalah menjulur2kan lidahnya, paham",Keahlian penjilat adalah menjulur kan lidahnya paham,keahlian penjilat adalah menjulur kan lidahnya paham,keahlian penjilat menjulur lidahnya paham ,anies,ahli jilat julur lidah paham,neutral
"@CNNIndonesia hanya pak anies yang pantas memimpin negeri indonesia, yang lain belum berpengalaman, cuman bisa joged joged doang",hanya pak anies yang pantas memimpin negeri indonesia yang lain belum berpengalaman cuman bisa joged joged doang,hanya pak anies yang pantas memimpin negeri indonesia yang lain belum berpengalaman cuman bisa joged joged doang,anies memimpin negeri indonesia berpengalaman cuman joged joged doang ,anies,anies pimpin negeri indonesia alam cuman joged joged doang,negative
"@muchlis_ar Selalu diberi peluang untuk bersinar, mantap ni pak Anies pengalaman dari berbagai partai.",Selalu diberi peluang untuk bersinar mantap ni pak Anies pengalaman dari berbagai partai,selalu diberi peluang untuk bersinar mantap ni pak anies pengalaman dari berbagai partai,peluang bersinar mantap nih anies pengalaman partai ,anies,peluang sinar mantap nih anies alam partai,positive
@DrEvaChaniago Kenapa si anis mata sampai jadi dungu seperti ini...parah...parah.padahal anaknya lagi nyaleg di daerah yg notabene kandangnya Anies...,Kenapa si anis mata sampai jadi dungu seperti ini parah parah padahal anaknya lagi nyaleg di daerah yg notabene kandangnya Anies,kenapa si anis mata sampai jadi dungu seperti ini parah parah padahal anaknya lagi nyaleg di daerah yg notabene kandangnya anies,sih anis mata dungu parah parah anaknya nyaleg daerah notabene kandangnya anies ,anies,sih anis mata dungu parah parah anak nyaleg daerah notabene kandang anies,negative
@PartaiSocmed @prabowo Busset dah sesat lu lama2 bang Anies itu lg memperjuangkan keadilan bagi keluarga korban.,Busset dah sesat lu lama bang Anies itu lg memperjuangkan keadilan bagi keluarga korban,busset dah sesat lu lama bang anies itu lg memperjuangkan keadilan bagi keluarga korban,busset deh sesat lu bang anies memperjuangkan keadilan keluarga korban ,anies,busset deh sesat lu bang anies juang adil keluarga korban,negative
@kompascom pak anies sungguh menawan dan sangat terlihat jiwa kepemimpinannya,pak anies sungguh menawan dan sangat terlihat jiwa kepemimpinannya,pak anies sungguh menawan dan sangat terlihat jiwa kepemimpinannya,anies sungguh menawan jiwa kepemimpinannya ,anies,anies sungguh tawan jiwa pimpin,neutral
"@Hasbil_Lbs Bener sih politik itu oportunis mas, itu buka masalah etika, tdk ada juga majelis yg memutus anies bermasalah soal etika. Saya ngeliat itu hanya oportunis aja, ya itulah politik. Bagi rakyat siapaun yg terbaik, why not?",Bener sih politik itu oportunis mas itu buka masalah etika tdk ada juga majelis yg memutus anies bermasalah soal etika Saya ngeliat itu hanya oportunis aja ya itulah politik Bagi rakyat siapaun yg terbaik why not,bener sih politik itu oportunis mas itu buka masalah etika tdk ada juga majelis yg memutus anies bermasalah soal etika saya ngeliat itu hanya oportunis aja ya itulah politik bagi rakyat siapaun yg terbaik why not,sih politik oportunis mas buka etika majelis memutus anies bermasalah etika oportunis ya politik rakyat siapaun terbaik why not ,anies,sih politik oportunis mas buka etika majelis putus anies masalah etika oportunis ya politik rakyat siapaun baik why not,positive
Nah disinilah anies menawarkan program kereta api bisa menyambung antar kota/provinsi Jadi biaya lebih murah Kalau mau nyebrang antar pulau bisa jauh lebih murah pakai kereta api + Kapal laut https://t.co/3dmbDh5dzt,Nah disinilah anies menawarkan program kereta api bisa menyambung antar kota provinsi Jadi biaya lebih murah Kalau mau nyebrang antar pulau bisa jauh lebih murah pakai kereta api Kapal laut,nah disinilah anies menawarkan program kereta api bisa menyambung antar kota provinsi jadi biaya lebih murah kalau mau nyebrang antar pulau bisa jauh lebih murah pakai kereta api kapal laut,anies menawarkan program kereta api menyambung kota provinsi biaya murah nyebrang pulau murah pakai kereta api kapal laut ,anies,anies tawar program kereta api sambung kota provinsi biaya murah nyebrang pulau murah pakai kereta api kapal laut,neutral
"Di Debat Capres Pertama, Anies Komitmen Kembalikan Indonesia sebagai Negara Hukum https://t.co/IZYn9DXyLg via @PKSejahtera  #PKSMenangAMIN  PilihPKS CoblosAMIN  @syaikhu_ahmad @pksejahtera @pksjabar  @PKSBekasiKota",Di Debat Capres Pertama Anies Komitmen Kembalikan Indonesia sebagai Negara Hukum via PKS Menang AMIN Pilih PKS Coblos AMIN,di debat capres pertama anies komitmen kembalikan indonesia sebagai negara hukum via pks menang amin pilih pks coblos amin,debat capres anies komitmen kembalikan indonesia negara hukum via pks menang amin pilih pks coblos amin ,anies,debat capres anies komitmen kembali indonesia negara hukum via pks menang amin pilih pks coblos amin,positive
@sobat_anies Gemoy lu ah🤣 https://t.co/kwxh9aRJy1,Gemoy lu ah,gemoy lu ah,gemoy lu ah ,anies,gemoy lu ah,neutral
@Gerindra @prabowo Aneh kok gak kalian serang Jokowi? Posisinya anies jelas mirip pak Jokowi saat itu.. wooi,Aneh kok gak kalian serang Jokowi Posisinya anies jelas mirip pak Jokowi saat itu wooi,aneh kok gak kalian serang jokowi posisinya anies jelas mirip pak jokowi saat itu wooi,aneh serang jokowi posisinya anies jokowi wooi ,anies,aneh serang jokowi posisi anies jokowi wooi,negative
"Calon presiden (capres) Anies Baswedan mendengar keluhan warga di kawasan Kampung Bata, Kelurahan Sail, Kecamatan Tenayan Raya, Pekanbaru, Rabu, 13 Desember 2023. Selengkapnya https://t.co/vhHIdoFKWe https://t.co/t4gBb0mPG2",Calon presiden capres Anies Baswedan mendengar keluhan warga di kawasan Kampung Bata Kelurahan Sail Kecamatan Tenayan Raya Pekanbaru Rabu Desember Selengkapnya,calon presiden capres anies baswedan mendengar keluhan warga di kawasan kampung bata kelurahan sail kecamatan tenayan raya pekanbaru rabu desember selengkapnya,calon presiden capres anies baswedan mendengar keluhan warga kawasan kampung bata kelurahan sail kecamatan tenayan raya pekanbaru rabu desember selengkapnya ,anies,calon presiden capres anies baswedan dengar keluh warga kawasan kampung bata lurah sail camat tenayan raya pekanbaru rabu desember lengkap,neutral
Anies Baswedan: Banyak Aturan Ditekuk Demi Kepentingan Penguasa https://t.co/Ka2g9RUzm0 via @PKSejahtera  #PKSMenangAMIN  PilihPKS CoblosAMIN  @syaikhu_ahmad @pksejahtera @pksjabar  @PKSBekasiKota,Anies Baswedan Banyak Aturan Ditekuk Demi Kepentingan Penguasa via PKS Menang AMIN Pilih PKS Coblos AMIN,anies baswedan banyak aturan ditekuk demi kepentingan penguasa via pks menang amin pilih pks coblos amin,anies baswedan aturan ditekuk kepentingan penguasa via pks menang amin pilih pks coblos amin ,anies,anies baswedan atur tekuk penting kuasa via pks menang amin pilih pks coblos amin,positive
"@egghead0474 Orang cerdas pasti pilih Pak ANIES RASYID BASWEDAN, yang tidak cerdas pasti pilihannya yang tak cerdas pula. Kita semua bangga melihat orang cerdas dan konsisten.",Orang cerdas pasti pilih Pak ANIES RASYID BASWEDAN yang tidak cerdas pasti pilihannya yang tak cerdas pula Kita semua bangga melihat orang cerdas dan konsisten,orang cerdas pasti pilih pak anies rasyid baswedan yang tidak cerdas pasti pilihannya yang tak cerdas pula kita semua bangga melihat orang cerdas dan konsisten,orang cerdas pilih anies rasyid baswedan cerdas pilihannya cerdas bangga orang cerdas konsisten ,anies,orang cerdas pilih anies rasyid baswedan cerdas pilih cerdas bangga orang cerdas konsisten,positive
"@PartaiSocmed yang terjadi dan dilakukan pak anies itu juga dilakukan pak jokowi. bedanya pak anies saat ini, pak prabowo sudah merapat ke pak jokowi. dianggap sudah memilih sisi yang lain.",yang terjadi dan dilakukan pak anies itu juga dilakukan pak jokowi bedanya pak anies saat ini pak prabowo sudah merapat ke pak jokowi dianggap sudah memilih sisi yang lain,yang terjadi dan dilakukan pak anies itu juga dilakukan pak jokowi bedanya pak anies saat ini pak prabowo sudah merapat ke pak jokowi dianggap sudah memilih sisi yang lain,anies jokowi bedanya anies prabowo merapat jokowi dianggap memilih sisi ,anies,anies jokowi beda anies prabowo rapat jokowi anggap pilih sisi,neutral
"@DPP_PKB @aniesbaswedan Inti perubahan adalah menghentikan penderitaan rakyat, melalui : 1) memperbaiki atau memperluas program yg sdh bagus. 2) mengevaluasi program yg sdh ada 3) membuat program baru utk kepentingan rakyat. 4) menghentikan program lama yg rugikan rakyat.  VISI MISI AMIN(ANIES-MUHAIMIN)",Inti perubahan adalah menghentikan penderitaan rakyat melalui memperbaiki atau memperluas program yg sdh bagus mengevaluasi program yg sdh ada membuat program baru utk kepentingan rakyat menghentikan program lama yg rugikan rakyat VISI MISI AMIN ANIES MUHAIMIN,inti perubahan adalah menghentikan penderitaan rakyat melalui memperbaiki atau memperluas program yg sdh bagus mengevaluasi program yg sdh ada membuat program baru utk kepentingan rakyat menghentikan program lama yg rugikan rakyat visi misi amin anies muhaimin,inti perubahan menghentikan penderitaan rakyat memperbaiki memperluas program bagus mengevaluasi program program kepentingan rakyat menghentikan program rugikan rakyat visi misi amin anies muhaimin ,anies,inti ubah henti derita rakyat baik luas program bagus evaluasi program program penting rakyat henti program rugi rakyat visi misi amin anies muhaimin,positive
"@am22ay09 @dodydoeslaw @NdrewsTjan @basuki_btp Ckckck galak bener pendukung Anies hahaha. Padahal mah capresnya aja nyante. Saran ane kalau elu g dibayar buat ngebelain capres kek akun parsoc, mending g usah ngegas. Kalau ntar darah tinggi atau sakit yang lain, nanti malah susah sendiri. Beda sm akun parsoc yg dibayar gede 🤣",Ckckck galak bener pendukung Anies hahaha Padahal mah capresnya aja nyante Saran ane kalau elu g dibayar buat ngebelain capres kek akun parsoc mending g usah ngegas Kalau ntar darah tinggi atau sakit yang lain nanti malah susah sendiri Beda sm akun parsoc yg dibayar gede,ckckck galak bener pendukung anies hahaha padahal mah capresnya aja nyante saran ane kalau elu g dibayar buat ngebelain capres kek akun parsoc mending g usah ngegas kalau ntar darah tinggi atau sakit yang lain nanti malah susah sendiri beda sm akun parsoc yg dibayar gede,ckckck galak pendukung anies hahaha mah capresnya nyante saran ane lu dibayar membela capres kayak akun parsoc mending ngegas entar darah sakit susah beda akun parsoc dibayar gede ,anies,ckckck galak dukung anies hahaha mah capresnya nyante saran ane lu bayar bela capres kayak akun parsoc mending ngegas entar darah sakit susah beda akun parsoc bayar gede,negative
@drReUtari08 Anies&amp cak imin Presiden&amp wapres RI 2024 Allah akbar,Anies amp cak imin Presiden amp wapres RI Allah akbar,anies amp cak imin presiden amp wapres ri allah akbar,anies amp cak imin presiden amp wapres ri allah akbar ,anies,anies amp cak imin presiden amp wapres ri allah akbar,neutral
Anies Sebut Ketidakadilan Masalah Utama di Papua https://t.co/smOsBm9Bp1 via @PKSejahtera  #PKSMenangAMIN  PilihPKS CoblosAMIN  @syaikhu_ahmad @pksejahtera @pksjabar  @PKSBekasiKota,Anies Sebut Ketidakadilan Masalah Utama di Papua via PKS Menang AMIN Pilih PKS Coblos AMIN,anies sebut ketidakadilan masalah utama di papua via pks menang amin pilih pks coblos amin,anies ketidakadilan utama papua via pks menang amin pilih pks coblos amin ,anies,anies ketidakadilan utama papua via pks menang amin pilih pks coblos amin,positive
"@Hasbil_Lbs @aniesbaswedan Lagak kau bocil,  Pak Anies itu bekerja bersama tim dgn segala pertimbangannya. Sementara kau bekerja sendiri, meneliti data dgn kapasitas otak yg terbatas.",Lagak kau bocil Pak Anies itu bekerja bersama tim dgn segala pertimbangannya Sementara kau bekerja sendiri meneliti data dgn kapasitas otak yg terbatas,lagak kau bocil pak anies itu bekerja bersama tim dgn segala pertimbangannya sementara kau bekerja sendiri meneliti data dgn kapasitas otak yg terbatas,lagak kau bocil anies tim pertimbangannya kau meneliti data kapasitas otak terbatas ,anies,lagak kau bocil anies tim timbang kau teliti data kapasitas otak batas,positive
"𝐊𝐞𝐭𝐢𝐤𝐚 𝐄𝐭𝐢𝐤𝐚 𝐃𝐢𝐥𝐚𝐧𝐠𝐠𝐚𝐫 𝐓𝐚𝐧𝐩𝐚 𝐌𝐚𝐥𝐮  Momen Pak Anies menyinggung perkara putusan MK yg menjadi landasan bagi Gibran maju menjadi Cawapres, dan Prabowo menjawab dgn penuh emosi &amp  suara tertekan, Mas Anies.. Mas Anies""   ""Inikah capres klean?"" https://t.co/2FVqwOhjeI""",Momen Pak Anies menyinggung perkara putusan MK yg menjadi landasan bagi Gibran maju menjadi Cawapres dan Prabowo menjawab dgn penuh emosi amp suara tertekan Mas Anies Mas Anies Inikah capres klean,momen pak anies menyinggung perkara putusan mk yg menjadi landasan bagi gibran maju menjadi cawapres dan prabowo menjawab dgn penuh emosi amp suara tertekan mas anies mas anies inikah capres klean,momen anies menyinggung perkara putusan landasan gibran maju cawapres prabowo penuh emosi amp suara tertekan mas anies mas anies capres klean ,anies,momen anies singgung perkara putus landas gibran maju cawapres prabowo penuh emosi amp suara tekan mas anies mas anies capres klean,negative
"@Wawancs63942160 @Adhwanissaa @BosPurwa Setelah pemilu 2019 dan Prabowo kalah ,Prabowo mengkhianati pendukungnya dengan bergabung dengan petahana ,dia meninggalkan teman oposisinya sampai tinggal PKS saja, dan Anies tetap jd DKI 1 sampai 1 periode ,jadi siapa dsni yang berkhianat??",Setelah pemilu dan Prabowo kalah Prabowo mengkhianati pendukungnya dengan bergabung dengan petahana dia meninggalkan teman oposisinya sampai tinggal PKS saja dan Anies tetap jd DKI sampai periode jadi siapa dsni yang berkhianat,setelah pemilu dan prabowo kalah prabowo mengkhianati pendukungnya dengan bergabung dengan petahana dia meninggalkan teman oposisinya sampai tinggal pks saja dan anies tetap jd dki sampai periode jadi siapa dsni yang berkhianat,pemilu prabowo kalah prabowo mengkhianati pendukungnya bergabung petahana meninggalkan teman oposisinya tinggal pks anies dki periode berkhianat ,anies,milu prabowo kalah prabowo khianat dukung gabung tahana tinggal teman oposisi tinggal pks anies dki periode khianat,negative
"@Ryan_Fighter7 Pa anies tdk tipu2,tp pa prabowo yg tukang tipu sdh di dukung tp tipu pendukung dgn masuk ke dlm kabinet...Anda itu milenial yg jd penjilat... buka mata dan hatimu, liat yg berjuang  benar2 untuk rakyat..",Pa anies tdk tipu tp pa prabowo yg tukang tipu sdh di dukung tp tipu pendukung dgn masuk ke dlm kabinet Anda itu milenial yg jd penjilat buka mata dan hatimu liat yg berjuang benar untuk rakyat,pa anies tdk tipu tp pa prabowo yg tukang tipu sdh di dukung tp tipu pendukung dgn masuk ke dlm kabinet anda itu milenial yg jd penjilat buka mata dan hatimu liat yg berjuang benar untuk rakyat,anies tipu prabowo tukang tipu dukung tipu pendukung masuk kabinet milenial penjilat buka mata hatimu lihat berjuang rakyat ,anies,anies tipu prabowo tukang tipu dukung tipu dukung masuk kabinet milenial jilat buka mata hati lihat juang rakyat,negative
@aniesbaswedan Sudah pasti nonton pak….dan bapak HEBAT!!!👏👏👏 Kami bergantung pada bapak utk Perubahan di depan. Sehat selalu buat Pak Anies dan Cak Imin🤲,Sudah pasti nonton pak dan bapak HEBAT Kami bergantung pada bapak utk Perubahan di depan Sehat selalu buat Pak Anies dan Cak Imin,sudah pasti nonton pak dan bapak hebat kami bergantung pada bapak utk perubahan di depan sehat selalu buat pak anies dan cak imin,menonton hebat bergantung perubahan sehat anies cak imin ,anies,tonton hebat gantung ubah sehat anies cak imin,positive
@zy_zy_its_me Kalau Narasimu ini sama Pak Jokowi gimana?apa sama dengan Pak Anies?,Kalau Narasimu ini sama Pak Jokowi gimana apa sama dengan Pak Anies,kalau narasimu ini sama pak jokowi gimana apa sama dengan pak anies,narasimu jokowi anies ,anies,narasi jokowi anies,neutral
