full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
"Anies : Menggurui Prabowo : Blunder Ganjar : Realistis  Pilih GANJAR MAHFUD, bersih dan tidak bermasalah. Sat set tas tes. https://t.co/Dxo1bBAQZ6",Anies Menggurui Prabowo Blunder Ganjar Realistis Pilih GANJAR MAHFUD bersih dan tidak bermasalah Sat set tas tes,anies menggurui prabowo blunder ganjar realistis pilih ganjar mahfud bersih dan tidak bermasalah sat set tas tes,anies menggurui prabowo blunder ganjar realistis pilih ganjar mahfud bersih bermasalah sat set tas tes ,prabowo,anies guru prabowo blunder ganjar realistis pilih ganjar mahfud bersih masalah sat set tas tes,positive
@4rsukiee gk menyangka luhk bisa se prabowo ini ber 😟 tengsss my lovely dovey pinky ku 🥺💗🏄🏻‍♀️💥 tengs dh mw temenan sm gweh yh kentut 😔 jangan bosen 😔🤸🏻‍♂️ stop agenda agenda stoberi mu itu skrng juga bjil sblum si cilla gue culik🧘🏻‍♀️😞💥🥺,gk menyangka luhk bisa se prabowo ini ber tengs my lovely dovey pinky ku tengs dh mw temenan sm gweh yh kentut jangan bosen stop agenda agenda stoberi mu itu skrng juga bjil sblum si cilla gue culik,gk menyangka luhk bisa se prabowo ini ber tengs my lovely dovey pinky ku tengs dh mw temenan sm gweh yh kentut jangan bosen stop agenda agenda stoberi mu itu skrng juga bjil sblum si cilla gue culik,menyangka luhk prabowo ber tengs my lovely dovey pinky ku tengs dah berteman gweh ya kentut bosan stop agenda agenda stoberi mu bjil sih cilla gue culik ,prabowo,sangka luhk prabowo ber tengs my lovely dovey pinky ku tengs dah teman gweh ya kentut bosan stop agenda agenda stoberi mu bjil sih cilla gue culik,negative
@griselruiz88 @KompasTV @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @ketikanez @EsDungDung2k 02 makin menunjukkan bahwa mereka tidak siap dengan terbata2 menjawab pertanyaan pak ganjar,makin menunjukkan bahwa mereka tidak siap dengan terbata menjawab pertanyaan pak ganjar,makin menunjukkan bahwa mereka tidak siap dengan terbata menjawab pertanyaan pak ganjar,terbata ganjar ,prabowo,bata ganjar,neutral
"@boodmynded24 @MIlyasa652 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Iyuhh, yg komen org2 GOBLOK SMUAA GA PUNYA OTAK SUKANYA MERENDAHKAN ORG LAIN. Ati2 BAPAK2 NTR PUNYA ANAK ANAKNYA YG IDIOT🤪",Iyuhh yg komen org GOBLOK SMUAA GA PUNYA OTAK SUKANYA MERENDAHKAN ORG LAIN Ati BAPAK NTR PUNYA ANAK ANAKNYA YG IDIOT,iyuhh yg komen org goblok smuaa ga punya otak sukanya merendahkan org lain ati bapak ntr punya anak anaknya yg idiot,iyuhh komen orang goblok smuaa otak sukanya merendahkan orang ati entar anak anaknya idiot ,prabowo,iyuhh komen orang goblok smuaa otak suka rendah orang ati entar anak anak idiot,negative
@VIVAcoid Seperti nya pak zulhas tidak menyimak dengan seksama . Kalo prabowo kewalahan menjawab pertanyaan debat ahah,Seperti nya pak zulhas tidak menyimak dengan seksama Kalo prabowo kewalahan menjawab pertanyaan debat ahah,seperti nya pak zulhas tidak menyimak dengan seksama kalo prabowo kewalahan menjawab pertanyaan debat ahah,nya zulhas menyimak seksama kalo prabowo kewalahan debat ahah ,prabowo,nya zulhas simak seksama kalo prabowo kewalahan debat ahah,neutral
@beanerswsp @1HandeDelisii @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @Paltiwest @narkosun @mas_veel Juara masterchef cocok,Juara masterchef cocok,juara masterchef cocok,juara masterchef cocok ,prabowo,juara masterchef cocok,positive
"@Naz_lira @andre_rosiade Mba Nazlira, Prabowo memilih untuk gabung dengan Jokowi di 2019  adalah bentuk konkrit dari demi Persatuan Indonesia"". Jangan memberikan potongan video dengan mengabaikan konteks secara keseluruhan....""",Mba Nazlira Prabowo memilih untuk gabung dengan Jokowi di adalah bentuk konkrit dari demi Persatuan Indonesia Jangan memberikan potongan video dengan mengabaikan konteks secara keseluruhan,mba nazlira prabowo memilih untuk gabung dengan jokowi di adalah bentuk konkrit dari demi persatuan indonesia jangan memberikan potongan video dengan mengabaikan konteks secara keseluruhan,mbak nazlira prabowo memilih gabung jokowi bentuk konkrit persatuan indonesia potongan video mengabaikan konteks ,prabowo,mbak nazlira prabowo pilih gabung jokowi bentuk konkrit satu indonesia potong video abai konteks,negative
"@TeddGus @aniesbaswedan @prabowo @ganjarpranowo @cakimiNOW @gibran_tweet Wkakakak dapuranmu cuma penjilat yg tak mampu mengangkat partaimu, tapi ngarep kucuran APBN, orang buta hati dan oikiran hanya cuan asillinya mlarat dalan segala hal 👎👎👎masuk TIMnya gibran aja yg cerdas jng di ketawain ama pelawak wkwkwkw https://t.co/mobdBuMn2M",Wkakakak dapuranmu cuma penjilat yg tak mampu mengangkat partaimu tapi ngarep kucuran APBN orang buta hati dan oikiran hanya cuan asillinya mlarat dalan segala hal masuk TI Mnya gibran aja yg cerdas jng di ketawain ama pelawak wkwkwkw,wkakakak dapuranmu cuma penjilat yg tak mampu mengangkat partaimu tapi ngarep kucuran apbn orang buta hati dan oikiran hanya cuan asillinya mlarat dalan segala hal masuk ti mnya gibran aja yg cerdas jng di ketawain ama pelawak wkwkwkw,wkakakak dapuranmu penjilat mengangkat partaimu mengharap kucuran apbn orang buta hati oikiran cuan asillinya mlarat dalan masuk ti mnya gibran cerdas mentertawakan pelawak wkwkwkw ,prabowo,wkakakak dapur jilat angkat partai harap kucur apbn orang buta hati oikiran cuan asillinya mlarat dal masuk ti mnya gibran cerdas tertawa lawak wkwkwkw,positive
@Ndons_Back @99propaganda @bengkeldodo @AditBandit234 @are_inismyname @Bank_Joee_ @BANGSAygSUJUD @Alie_Fahnoor @AndreasSolusi Prabowo paling negatif dan tidak tahu solusi,Prabowo paling negatif dan tidak tahu solusi,prabowo paling negatif dan tidak tahu solusi,prabowo negatif solusi ,prabowo,prabowo negatif solusi,negative
"@andre_rosiade Rakyat indonesia tidak seseram dan sebrutal itu, Bung!!! Pak prabowo sendiri yg sampaikan, selama 20 thn tidak berkuasa, bisnisnya gak dpt kredit, mandek. Ketika prabowo menhan, hashim kebagian jatah di proyek IKN. Gak ada alasan krn perpecahan, karena polarisasi dll. Begitu Bung",Rakyat indonesia tidak seseram dan sebrutal itu Bung Pak prabowo sendiri yg sampaikan selama thn tidak berkuasa bisnisnya gak dpt kredit mandek Ketika prabowo menhan hashim kebagian jatah di proyek IKN Gak ada alasan krn perpecahan karena polarisasi dll Begitu Bung,rakyat indonesia tidak seseram dan sebrutal itu bung pak prabowo sendiri yg sampaikan selama thn tidak berkuasa bisnisnya gak dpt kredit mandek ketika prabowo menhan hashim kebagian jatah di proyek ikn gak ada alasan krn perpecahan karena polarisasi dll begitu bung,rakyat indonesia seseram sebrutal prabowo berkuasa bisnisnya kredit mandek prabowo menhan hashim kebagian jatah proyek ikn alasan perpecahan polarisasi dll ,prabowo,rakyat indonesia seram brutal prabowo kuasa bisnis kredit mandek prabowo menhan hashim bagi jatah proyek ikn alas pecah polarisasi dll,negative
@Resty_J_Cayah @Dahnilanzar @prabowo Maaf pk Ps dlm debat dia bilang demi bangsa iklas tdk punya jabatan... penipu... sedangkan jadi menhan saja ngga mau mundur kok... munafik namanya.,Maaf pk Ps dlm debat dia bilang demi bangsa iklas tdk punya jabatan penipu sedangkan jadi menhan saja ngga mau mundur kok munafik namanya,maaf pk ps dlm debat dia bilang demi bangsa iklas tdk punya jabatan penipu sedangkan jadi menhan saja ngga mau mundur kok munafik namanya,maaf pakai pas debat bilang bangsa iklas jabatan penipu menhan mundur munafik namanya ,prabowo,maaf pakai pas debat bilang bangsa iklas jabat tipu menhan mundur munafik nama,negative
"@udimien @Hilmi28 @KPU_ID @bawaslu_RI @aniesbaswedan @prabowo @ganjarpranowo Tonton lagi mas siaran ulangnya. Terus merenung, tonton lagi terus gunakan hati nyekorsnya. Oh iya kenapa 225% ya, mark up ya 😊",Tonton lagi mas siaran ulangnya Terus merenung tonton lagi terus gunakan hati nyekorsnya Oh iya kenapa ya mark up ya,tonton lagi mas siaran ulangnya terus merenung tonton lagi terus gunakan hati nyekorsnya oh iya kenapa ya mark up ya,tonton mas siaran ulangnya merenung tonton hati nyekorsnya oh iya ya mark up ya ,prabowo,tonton mas siar ulang renung tonton hati nyekorsnya oh iya ya mark up ya,positive
"@ch_chotimah2 @prabowo @gibran_tweet Taekkkk.. kutu loncat partai, mirip sohibmu poltak tuh.. apanya yg besar? Badannya? Mukanya?",Taekk kutu loncat partai mirip sohibmu poltak tuh apanya yg besar Badannya Mukanya,taekk kutu loncat partai mirip sohibmu poltak tuh apanya yg besar badannya mukanya,tahi kutu loncat partai sohibmu poltak tuh apanya badannya mukanya ,prabowo,tahi kutu loncat partai sohib poltak tuh apa badan muka,negative
@SutrisnoTrisen @Resty_J_Cayah @Dahnilanzar @prabowo Kamitenggengen,Kamitenggengen,kamitenggengen,kamitenggengen ,prabowo,kamitenggengen,neutral
"@bukan_bapaknya Makanya aku cari2 info dulu. Tp klo sesuai tabel yg di atas itu, bisa diambil kesimpulan wajar klo p.prabowo unggul. Ini aku bikin kesimpulan berdasarkan tabel di atas ya, Bang. Bkn sbg pendukung, krn mau milih siapa juga masih blom tercerahkan.",Makanya aku cari info dulu Tp klo sesuai tabel yg di atas itu bisa diambil kesimpulan wajar klo p prabowo unggul Ini aku bikin kesimpulan berdasarkan tabel di atas ya Bang Bkn sbg pendukung krn mau milih siapa juga masih blom tercerahkan,makanya aku cari info dulu tp klo sesuai tabel yg di atas itu bisa diambil kesimpulan wajar klo p prabowo unggul ini aku bikin kesimpulan berdasarkan tabel di atas ya bang bkn sbg pendukung krn mau milih siapa juga masih blom tercerahkan,cari info kalo sesuai tabel diambil kesimpulan wajar kalo p prabowo unggul bikin kesimpulan berdasarkan tabel ya bang pendukung memilih tercerahkan ,prabowo,cari info kalo sesuai tabel ambil simpul wajar kalo p prabowo unggul bikin simpul dasar tabel ya bang dukung pilih cerah,positive
@don_muzakir_ @prabowo @gibran_tweet jawabnya simpel namun bisa sebagus itu,jawabnya simpel namun bisa sebagus itu,jawabnya simpel namun bisa sebagus itu,simpel sebagus ,prabowo,simpel bagus,neutral
Dia yang bawa2 ayah korban ke debat kubunya pula yang ngaku kubu Prabowo bawa2 isu lama di DKI sebagai bahan serangan. Playing victimnya sempurna banget sih?,Dia yang bawa ayah korban ke debat kubunya pula yang ngaku kubu Prabowo bawa isu lama di DKI sebagai bahan serangan Playing victimnya sempurna banget sih,dia yang bawa ayah korban ke debat kubunya pula yang ngaku kubu prabowo bawa isu lama di dki sebagai bahan serangan playing victimnya sempurna banget sih,bawa ayah korban debat kubunya mengaku kubu prabowo bawa isu dki bahan serangan playing victimnya sempurna banget sih ,prabowo,bawa ayah korban debat kubu aku kubu prabowo bawa isu dki bahan serang playing victimnya sempurna banget sih,negative
"@msaid_didu @prabowo @aniesbaswedan Joget joget dan melet melet di atas panggung resmi KPU yg di biayai rakyat, menurut saya itu pelecehan kepada rakyat,kita sudah biayai pemilu, bukan untuk menyaksikan orang joget dan melet melet, apalagi marah marah tidak jelas",Joget joget dan melet melet di atas panggung resmi KPU yg di biayai rakyat menurut saya itu pelecehan kepada rakyat kita sudah biayai pemilu bukan untuk menyaksikan orang joget dan melet melet apalagi marah marah tidak jelas,joget joget dan melet melet di atas panggung resmi kpu yg di biayai rakyat menurut saya itu pelecehan kepada rakyat kita sudah biayai pemilu bukan untuk menyaksikan orang joget dan melet melet apalagi marah marah tidak jelas,joget joget melet melet panggung resmi kpu biayai rakyat pelecehan rakyat biayai pemilu menyaksikan orang joget melet melet marah marah ,prabowo,joget joget melet melet panggung resmi kpu biaya rakyat leceh rakyat biaya milu saksi orang joget melet melet marah marah,negative
@Beritasatu Yakin banget prabowo dan gibran akan menjadi pemimpin yang sangat hebat,Yakin banget prabowo dan gibran akan menjadi pemimpin yang sangat hebat,yakin banget prabowo dan gibran akan menjadi pemimpin yang sangat hebat,banget prabowo gibran pemimpin hebat ,prabowo,banget prabowo gibran pimpin hebat,positive
"@FamRofan @jason_stone23 @DrEvaChaniago Prabowo khianat sama siapa? Yg angkat menteri ya Jokowi. Semua juga tau Anies itu mau jadi presiden, bahkan saat dia maju cagub Jakarta pun orng juga pada tau dia mau jadi presiden.  Integritas anies ga ada, semua juga tau dia oportunis. 3 paslon ga ada yg beres....🤣🤣",Prabowo khianat sama siapa Yg angkat menteri ya Jokowi Semua juga tau Anies itu mau jadi presiden bahkan saat dia maju cagub Jakarta pun orng juga pada tau dia mau jadi presiden Integritas anies ga ada semua juga tau dia oportunis paslon ga ada yg beres,prabowo khianat sama siapa yg angkat menteri ya jokowi semua juga tau anies itu mau jadi presiden bahkan saat dia maju cagub jakarta pun orng juga pada tau dia mau jadi presiden integritas anies ga ada semua juga tau dia oportunis paslon ga ada yg beres,prabowo khianat angkat menteri ya jokowi tau anies presiden maju cagub jakarta orang tau presiden integritas anies tau oportunis paslon beres ,prabowo,prabowo khianat angkat menteri ya jokowi tau anies presiden maju cagub jakarta orang tau presiden integritas anies tau oportunis paslon beres,positive
@BdoorSh26 @1HandeDelisii @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @Paltiwest @narkosun @mas_veel Dari pada banyak janji mbak,Dari pada banyak janji mbak,dari pada banyak janji mbak,janji mbak ,prabowo,janji mbak,neutral
"Saya curiga dgn ucapan Pak Prabowo yang demikian, sepertinya ada opsi keduanya  yakni menunggangi KPU RI-nya.  Sebagaimana MK bisa di setir.",Saya curiga dgn ucapan Pak Prabowo yang demikian sepertinya ada opsi keduanya yakni menunggangi KPU RI nya Sebagaimana MK bisa di setir,saya curiga dgn ucapan pak prabowo yang demikian sepertinya ada opsi keduanya yakni menunggangi kpu ri nya sebagaimana mk bisa di setir,curiga ucapan prabowo opsi menunggangi kpu ri nya setir ,prabowo,curiga ucap prabowo opsi tunggang kpu ri nya setir,neutral
"@VaniaKiara3002 Sayaa jugaaa.. Sorry yeee... Wmg Pak Prabowo + Mas Gibran, Alloh ridhoi mnjadi Presiden dan Wakil Presiden RI, Aamiin.",Sayaa juga Sorry ye Wmg Pak Prabowo Mas Gibran Alloh ridhoi mnjadi Presiden dan Wakil Presiden RI Aamiin,sayaa juga sorry ye wmg pak prabowo mas gibran alloh ridhoi mnjadi presiden dan wakil presiden ri aamiin,sorry ye wmg prabowo mas gibran allah ridhoi presiden wakil presiden ri amin ,prabowo,sorry ye wmg prabowo mas gibran allah ridhoi presiden wakil presiden ri amin,positive
"@BosPurwa semangat pak prabowo, semoga visi misimu berhasil ❤️‍🔥",semangat pak prabowo semoga visi misimu berhasil,semangat pak prabowo semoga visi misimu berhasil,semangat prabowo semoga visi misimu berhasil ,prabowo,semangat prabowo moga visi misi hasil,positive
@aan_muba Ribet amat ente. Megawati jadiin Prabowo wapres dulu pade kemane aje,Ribet amat ente Megawati jadiin Prabowo wapres dulu pade kemane aje,ribet amat ente megawati jadiin prabowo wapres dulu pade kemane aje,ribet ente megawati jadikan prabowo wapres pade kemane ,prabowo,ribet ente megawati jadi prabowo wapres pade kemane,neutral
"@liputan6dotcom biar banyak yg menjatuhkan, saya tetap padamu pak prabowo gemoy",biar banyak yg menjatuhkan saya tetap padamu pak prabowo gemoy,biar banyak yg menjatuhkan saya tetap padamu pak prabowo gemoy,biar menjatuhkan padamu prabowo gemoy ,prabowo,biar jatuh pada prabowo gemoy,negative
"@maruli_png @kepinginpintar @imanlagi @prabowo Sekarang gaulnya ama bocil si, asam sulfat",Sekarang gaulnya ama bocil si asam sulfat,sekarang gaulnya ama bocil si asam sulfat,gaulnya bocil sih asam sulfat ,prabowo,gaul bocil sih asam sulfat,negative
@don_muzakir_ @prabowo @gibran_tweet mantap pak Prabowo emang the best,mantap pak Prabowo emang the best,mantap pak prabowo emang the best,mantap prabowo the best ,prabowo,mantap prabowo the best,positive
@blantik_pedhet1 @ch_chotimah2 @prabowo @gibran_tweet Ga nyangka chusnul sekarang  terkadrun-kadrun🤣🤣,Ga nyangka chusnul sekarang terkadrun kadrun,ga nyangka chusnul sekarang terkadrun kadrun,menyangka chusnul terkadrun kadrun ,prabowo,sangka chusnul terkadrun kadrun,neutral
"@KulubLondok @GeiszChalifah Sakti banget counter pulsanya, Anies bisa dapet tema Kerukunan Warga dan Demokrasi, Ganjar bisa dapet tema Layanan Publik dan Korupsi sementara Prabowo dapet Hukum dan HAM.  Yang 2 seperti ikan dalam kolam, yang satunya disambit kriptonyte 🤣🤣🤣",Sakti banget counter pulsanya Anies bisa dapet tema Kerukunan Warga dan Demokrasi Ganjar bisa dapet tema Layanan Publik dan Korupsi sementara Prabowo dapet Hukum dan HAM Yang seperti ikan dalam kolam yang satunya disambit kriptonyte,sakti banget counter pulsanya anies bisa dapet tema kerukunan warga dan demokrasi ganjar bisa dapet tema layanan publik dan korupsi sementara prabowo dapet hukum dan ham yang seperti ikan dalam kolam yang satunya disambit kriptonyte,sakti banget counter pulsanya anies tema kerukunan warga demokrasi ganjar tema layanan publik korupsi prabowo hukum ham ikan kolam satunya disambit kriptonyte ,prabowo,sakti banget counter pulsa anies tema rukun warga demokrasi ganjar tema layan publik korupsi prabowo hukum ham ikan kolam satu sambit kriptonyte,negative
